date_day,date_name,sex_name,geography_name,value_type_name,measures,measures_name,all_persons_aged_16_and_over,total_economically_active_aged_16_and_over,total_in_employment_aged_16_and_over,total_unemployed_aged_16_and_over,total_economically_inactive_aged_16_and_over,all_persons_aged_16_to_64,total_economically_active_aged_16_to_64,total_in_employment_aged_16_to_64,total_unemployed_aged_16_to_64,total_economically_inactive_aged_16_to_64
2011-09-01,Jul 2011-Sep 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.4,0.4,0.2,,-0.1,-0.3,0.4,0.1
2011-09-01,Jul 2011-Sep 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.7,0.6,0.4,,-0.2,-0.6,0.6,0.2
2011-10-01,Aug 2011-Oct 2011,Male,London,Level,20100,number of people,3198207,2360832,2107537,253296,837375,2804581,2306863,2056341,250522,497718
2011-10-01,Aug 2011-Oct 2011,Male,London,Change on quarter,20100,number of people,8111,9898,-11105,21004,-1787,4672,3245,-16443,19688,1427
2011-10-01,Aug 2011-Oct 2011,Male,London,Change on year,20100,number of people,56584,36362,-5903,42267,20222,47714,30400,-10282,40682,17314
2011-10-01,Aug 2011-Oct 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,73.8,65.9,10.7,26.2,,82.3,73.3,10.9,17.7
2011-10-01,Aug 2011-Oct 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.5,0.8,-0.1,,0,-0.7,0.8,0
2011-10-01,Aug 2011-Oct 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-1.4,1.7,0.2,,-0.3,-1.6,1.6,0.3
2011-10-01,Aug 2011-Oct 2011,Female,London,Level,20100,number of people,3330443,1955697,1762894,192803,1374746,2835520,1917938,1737238,180700,917582
2011-10-01,Aug 2011-Oct 2011,Female,London,Change on quarter,20100,number of people,8377,3835,15051,-11216,4542,5184,1791,23829,-22039,3393
2011-10-01,Aug 2011-Oct 2011,Female,London,Change on year,20100,number of people,49302,37749,24556,13193,11553,41821,33703,30622,3081,8118
2011-10-01,Aug 2011-Oct 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.7,52.9,9.9,41.3,,67.6,61.3,9.4,32.4
2011-10-01,Aug 2011-Oct 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.3,-0.6,0,,-0.1,0.7,-1.2,0.1
2011-10-01,Aug 2011-Oct 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0,0.5,-0.3,,0.2,0.2,0,-0.2
2011-10-01,Aug 2011-Oct 2011,Total,London,Level,20100,number of people,6528650,4316529,3870431,446099,2212121,5640101,4224801,3793579,431223,1415300
2011-10-01,Aug 2011-Oct 2011,Total,London,Change on quarter,20100,number of people,16488,13734,3946,9788,2754,9856,5035,7386,-2350,4821
2011-10-01,Aug 2011-Oct 2011,Total,London,Change on year,20100,number of people,105886,74111,18653,55460,31775,89535,64103,20339,43765,25432
2011-10-01,Aug 2011-Oct 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.1,59.3,10.3,33.9,,74.9,67.3,10.2,25.1
2011-10-01,Aug 2011-Oct 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.1,0.2,0,,0,0,-0.1,0
2011-10-01,Aug 2011-Oct 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.7,1.1,-0.1,,-0.1,-0.7,0.9,0.1
2011-10-01,Aug 2011-Oct 2011,Male,United Kingdom,Level,20100,number of people,24677737,17154060,15610101,1543960,7523677,20096923,16603559,15076464,1527094,3493364
2011-10-01,Aug 2011-Oct 2011,Male,United Kingdom,Change on quarter,20100,number of people,41084,34262,-44688,78952,6822,-8364,24802,-51303,76106,-33166
2011-10-01,Aug 2011-Oct 2011,Male,United Kingdom,Change on year,20100,number of people,228930,41002,-48015,89018,187928,96717,15022,-71590,86608,81695
2011-10-01,Aug 2011-Oct 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.5,63.3,9,30.5,,82.6,75,9.2,17.4
2011-10-01,Aug 2011-Oct 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.3,0.4,0,,0.2,-0.2,0.4,-0.2
2011-10-01,Aug 2011-Oct 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.5,-0.8,0.5,0.5,,-0.3,-0.7,0.5,0.3
2011-10-01,Aug 2011-Oct 2011,Female,United Kingdom,Level,20100,number of people,26049186,14823424,13690324,1133101,11225762,20445270,14479825,13361483,1118342,5965445
2011-10-01,Aug 2011-Oct 2011,Female,United Kingdom,Change on quarter,20100,number of people,36284,41903,5,41897,-5619,-7914,44055,9271,34784,-51969
2011-10-01,Aug 2011-Oct 2011,Female,United Kingdom,Change on year,20100,number of people,191387,115638,40535,75103,75749,78780,118818,54887,63931,-40038
2011-10-01,Aug 2011-Oct 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.9,52.6,7.6,43.1,,70.8,65.4,7.7,29.2
2011-10-01,Aug 2011-Oct 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.1,0.3,-0.1,,0.2,0.1,0.2,-0.2
2011-10-01,Aug 2011-Oct 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.2,0.5,0,,0.3,0,0.4,-0.3
2011-10-01,Aug 2011-Oct 2011,Total,United Kingdom,Level,20100,number of people,50726923,31977485,29300424,2677062,18749438,40542193,31083383,28437946,2645438,9458810
2011-10-01,Aug 2011-Oct 2011,Total,United Kingdom,Change on quarter,20100,number of people,77368,76166,-44683,120847,1202,-16278,68855,-42034,110890,-85133
2011-10-01,Aug 2011-Oct 2011,Total,United Kingdom,Change on year,20100,number of people,420317,156638,-7482,164122,263679,175497,133838,-16704,150545,41659
2011-10-01,Aug 2011-Oct 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63,57.8,8.4,37,,76.7,70.1,8.5,23.3
2011-10-01,Aug 2011-Oct 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.2,0.4,-0.1,,0.2,-0.1,0.3,-0.2
2011-10-01,Aug 2011-Oct 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.5,0.5,0.2,,0,-0.3,0.4,0
2011-11-01,Sep 2011-Nov 2011,Male,London,Level,20100,number of people,3201129,2357525,2103210,254315,843604,2806338,2303465,2051997,251468,502873
2011-11-01,Sep 2011-Nov 2011,Male,London,Change on quarter,20100,number of people,8275,10418,-6125,16543,-2143,4804,1334,-15022,16356,3470
2011-11-01,Sep 2011-Nov 2011,Male,London,Change on year,20100,number of people,54141,26886,-7515,34400,27255,44705,22265,-11422,33686,22440
2011-11-01,Sep 2011-Nov 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,73.6,65.7,10.8,26.4,,82.1,73.1,10.9,17.9
2011-11-01,Sep 2011-Nov 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.4,0.7,-0.1,,-0.1,-0.7,0.7,0.1
2011-11-01,Sep 2011-Nov 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-1.4,1.4,0.4,,-0.5,-1.6,1.4,0.5
2011-11-01,Sep 2011-Nov 2011,Female,London,Level,20100,number of people,3333300,1961550,1767811,193739,1371750,2837287,1921721,1733708,188013,915566
2011-11-01,Sep 2011-Nov 2011,Female,London,Change on quarter,20100,number of people,8351,15999,31807,-15808,-7648,5124,10064,25559,-15495,-4940
2011-11-01,Sep 2011-Nov 2011,Female,London,Change on year,20100,number of people,47578,47310,32754,14556,268,39466,42691,30532,12159,-3225
2011-11-01,Sep 2011-Nov 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.8,53,9.9,41.2,,67.7,61.1,9.8,32.3
2011-11-01,Sep 2011-Nov 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.8,-0.9,-0.3,,0.2,0.8,-0.9,-0.2
2011-11-01,Sep 2011-Nov 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.2,0.5,-0.6,,0.6,0.2,0.4,-0.6
2011-11-01,Sep 2011-Nov 2011,Total,London,Level,20100,number of people,6534429,4319075,3871021,448054,2215354,5643625,4225186,3785706,439480,1418439
2011-11-01,Sep 2011-Nov 2011,Total,London,Change on quarter,20100,number of people,16626,26417,25682,735,-9791,9928,11399,10538,860,-1471
2011-11-01,Sep 2011-Nov 2011,Total,London,Change on year,20100,number of people,101719,74196,25240,48956,27523,84171,64956,19111,45845,19215
2011-11-01,Sep 2011-Nov 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.1,59.2,10.4,33.9,,74.9,67.1,10.4,25.1
2011-11-01,Sep 2011-Nov 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.2,0,-0.2,,0.1,0.1,0,-0.1
2011-11-01,Sep 2011-Nov 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.5,1,-0.1,,0,-0.7,0.9,0
2011-11-01,Sep 2011-Nov 2011,Male,United Kingdom,Level,20100,number of people,24691642,17183092,15623813,1559278,7508550,20094174,16617126,15075061,1542062,3477048
2011-11-01,Sep 2011-Nov 2011,Male,United Kingdom,Change on quarter,20100,number of people,40875,54267,3175,51092,-13392,-8709,8037,-39023,47062,-16746
2011-11-01,Sep 2011-Nov 2011,Male,United Kingdom,Change on year,20100,number of people,222228,69406,-20229,89633,152822,82393,44980,-43597,88574,37413
2011-11-01,Sep 2011-Nov 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.6,63.3,9.1,30.4,,82.7,75,9.3,17.3
2011-11-01,Sep 2011-Nov 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.1,0.3,-0.1,,0.1,-0.2,0.3,-0.1
2011-11-01,Sep 2011-Nov 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.7,0.5,0.3,,-0.1,-0.5,0.5,0.1
2011-11-01,Sep 2011-Nov 2011,Female,United Kingdom,Level,20100,number of people,26061877,14855046,13701524,1153523,11206831,20443178,14500994,13359788,1141207,5942184
2011-11-01,Sep 2011-Nov 2011,Female,United Kingdom,Change on quarter,20100,number of people,36649,74528,23466,51062,-37879,-7519,55360,7164,48198,-62879
2011-11-01,Sep 2011-Nov 2011,Female,United Kingdom,Change on year,20100,number of people,186879,183204,61907,121297,3675,67099,183664,70149,113517,-116565
2011-11-01,Sep 2011-Nov 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,57,52.6,7.8,43,,70.9,65.4,7.9,29.1
2011-11-01,Sep 2011-Nov 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0,0.3,-0.2,,0.3,0.1,0.3,-0.3
2011-11-01,Sep 2011-Nov 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,-0.1,0.7,-0.3,,0.7,0.1,0.7,-0.7
2011-11-01,Sep 2011-Nov 2011,Total,United Kingdom,Level,20100,number of people,50753519,32038136,29325339,2712799,18715383,40537352,31118120,28434850,2683269,9419232
2011-11-01,Sep 2011-Nov 2011,Total,United Kingdom,Change on quarter,20100,number of people,77524,128795,26644,102153,-51271,-16228,63399,-31860,95259,-79627
2011-11-01,Sep 2011-Nov 2011,Total,United Kingdom,Change on year,20100,number of people,409107,252608,41680,210928,156499,149492,228646,26554,202092,-79154
2011-11-01,Sep 2011-Nov 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.1,57.8,8.5,36.9,,76.8,70.1,8.6,23.2
2011-11-01,Sep 2011-Nov 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0,0.3,-0.2,,0.2,-0.1,0.3,-0.2
2011-11-01,Sep 2011-Nov 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.4,0.6,0,,0.3,-0.2,0.6,-0.3
2011-12-01,Oct 2011-Dec 2011,Male,London,Level,20100,number of people,3203717,2338033,2083363,254670,865684,2807818,2288027,2035054,252974,519791
2011-12-01,Oct 2011-Dec 2011,Male,London,Change on quarter,20100,number of people,8135,-12557,-22320,9763,20692,4724,-15377,-26581,11206,20101
2011-12-01,Oct 2011-Dec 2011,Male,London,Change on year,20100,number of people,51297,-8913,-48524,39612,60210,41378,-9777,-50200,40424,51155
2011-12-01,Oct 2011-Dec 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,73,65,10.9,27,,81.5,72.5,11.1,18.5
2011-12-01,Oct 2011-Dec 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.6,-0.9,0.5,0.6,,-0.7,-1.1,0.6,0.7
2011-12-01,Oct 2011-Dec 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-1.5,-2.6,1.7,1.5,,-1.6,-2.9,1.8,1.6
2011-12-01,Oct 2011-Dec 2011,Female,London,Level,20100,number of people,3335941,1962782,1770119,192663,1373159,2838876,1923449,1732719,190730,915427
2011-12-01,Oct 2011-Dec 2011,Female,London,Change on quarter,20100,number of people,8320,29524,27630,1895,-21204,5122,28254,20501,7753,-23132
2011-12-01,Oct 2011-Dec 2011,Female,London,Change on year,20100,number of people,45722,45542,30060,15482,180,37001,43389,27260,16129,-6388
2011-12-01,Oct 2011-Dec 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.8,53.1,9.8,41.2,,67.8,61,9.9,32.2
2011-12-01,Oct 2011-Dec 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.7,0.7,-0.1,-0.7,,0.9,0.6,0.3,-0.9
2011-12-01,Oct 2011-Dec 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.2,0.6,-0.6,,0.7,0.2,0.6,-0.7
2011-12-01,Oct 2011-Dec 2011,Total,London,Level,20100,number of people,6539658,4300815,3853482,447333,2238843,5646694,4211477,3767773,443704,1435217
2011-12-01,Oct 2011-Dec 2011,Total,London,Change on quarter,20100,number of people,16455,16968,5310,11658,-513,9846,12878,-6081,18959,-3032
2011-12-01,Oct 2011-Dec 2011,Total,London,Change on year,20100,number of people,97019,36629,-18465,55094,60390,78379,33613,-22940,56552,44766
2011-12-01,Oct 2011-Dec 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,65.8,58.9,10.4,34.2,,74.6,66.7,10.5,25.4
2011-12-01,Oct 2011-Dec 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.1,0.2,-0.1,,0.1,-0.2,0.4,-0.1
2011-12-01,Oct 2011-Dec 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-1.2,1.2,0.4,,-0.4,-1.4,1.3,0.4
2011-12-01,Oct 2011-Dec 2011,Male,United Kingdom,Level,20100,number of people,24705443,17176342,15631831,1544511,7529101,20091548,16627592,15100542,1527052,3463956
2011-12-01,Oct 2011-Dec 2011,Male,United Kingdom,Change on quarter,20100,number of people,41428,41727,40974,754,-299,-8155,35064,36566,-1500,-43219
2011-12-01,Oct 2011-Dec 2011,Male,United Kingdom,Change on year,20100,number of people,214740,40014,-47613,87627,174726,67908,35966,-49462,85429,31942
2011-12-01,Oct 2011-Dec 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.5,63.3,9,30.5,,82.8,75.2,9.2,17.2
2011-12-01,Oct 2011-Dec 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.1,0,-0.1,,0.2,0.2,0,-0.2
2011-12-01,Oct 2011-Dec 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.7,0.5,0.4,,-0.1,-0.5,0.5,0.1
2011-12-01,Oct 2011-Dec 2011,Female,United Kingdom,Level,20100,number of people,26073675,14854351,13710185,1144167,11219324,20440202,14494617,13360167,1134454,5945585
2011-12-01,Oct 2011-Dec 2011,Female,United Kingdom,Change on quarter,20100,number of people,36467,46599,20407,26195,-10132,-7880,26525,-2022,28553,-34405
2011-12-01,Oct 2011-Dec 2011,Female,United Kingdom,Change on year,20100,number of people,181352,163622,65219,98405,17730,54390,160203,66019,94188,-105813
2011-12-01,Oct 2011-Dec 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,57,52.6,7.7,43,,70.9,65.4,7.8,29.1
2011-12-01,Oct 2011-Dec 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0,0.2,-0.1,,0.2,0,0.2,-0.2
2011-12-01,Oct 2011-Dec 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,-0.1,0.6,-0.2,,0.6,0.1,0.6,-0.6
2011-12-01,Oct 2011-Dec 2011,Total,United Kingdom,Level,20100,number of people,50779118,32030697,29342014,2688679,18748421,40531750,31122214,28460708,2661506,9409536
2011-12-01,Oct 2011-Dec 2011,Total,United Kingdom,Change on quarter,20100,number of people,77895,88333,61379,26950,-10438,-16035,61594,34540,27052,-77629
2011-12-01,Oct 2011-Dec 2011,Total,United Kingdom,Change on year,20100,number of people,396092,203640,17604,186034,192452,122298,196174,16557,179616,-73876
2011-12-01,Oct 2011-Dec 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.1,57.8,8.4,36.9,,76.8,70.2,8.6,23.2
2011-12-01,Oct 2011-Dec 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0,0.1,-0.1,,0.2,0.1,0.1,-0.2
2011-12-01,Oct 2011-Dec 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.4,0.5,0.1,,0.3,-0.2,0.5,-0.3
2012-01-01,Nov 2011-Jan 2012,Male,London,Level,20100,number of people,3206471,2340386,2087846,252540,866085,2809417,2293352,2042899,250454,516065
2012-01-01,Nov 2011-Jan 2012,Male,London,Change on quarter,20100,number of people,8264,-20446,-19691,-756,28710,4836,-13511,-13442,-68,18347
2012-01-01,Nov 2011-Jan 2012,Male,London,Change on year,20100,number of people,48782,-15730,-48687,32957,64512,38270,-14079,-47444,33366,52349
2012-01-01,Nov 2011-Jan 2012,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,73,65.1,10.8,27,,81.6,72.7,10.9,18.4
2012-01-01,Nov 2011-Jan 2012,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.8,-0.8,0.1,0.8,,-0.6,-0.6,0.1,0.6
2012-01-01,Nov 2011-Jan 2012,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-1.6,-2.5,1.5,1.6,,-1.6,-2.7,1.5,1.6
2012-01-01,Nov 2011-Jan 2012,Female,London,Level,20100,number of people,3338805,1960884,1769065,191819,1377921,2840677,1921330,1728590,192740,919347
2012-01-01,Nov 2011-Jan 2012,Female,London,Change on quarter,20100,number of people,8362,5187,6171,-984,3175,5157,3392,-8648,12040,1765
2012-01-01,Nov 2011-Jan 2012,Female,London,Change on year,20100,number of people,43929,32580,28147,4433,11349,34676,31578,23805,7773,3098
2012-01-01,Nov 2011-Jan 2012,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.7,53,9.8,41.3,,67.6,60.9,10,32.4
2012-01-01,Nov 2011-Jan 2012,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.1,-0.1,0,,0,-0.4,0.6,0
2012-01-01,Nov 2011-Jan 2012,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.1,0.1,-0.2,,0.3,0.1,0.2,-0.3
2012-01-01,Nov 2011-Jan 2012,Total,London,Level,20100,number of people,6545276,4301270,3856911,444360,2244006,5650094,4214682,3771489,443194,1435412
2012-01-01,Nov 2011-Jan 2012,Total,London,Change on quarter,20100,number of people,16626,-15259,-13520,-1739,31885,9993,-10119,-22090,11971,20112
2012-01-01,Nov 2011-Jan 2012,Total,London,Change on year,20100,number of people,92711,16851,-20540,37392,75860,72946,17499,-23639,41139,55447
2012-01-01,Nov 2011-Jan 2012,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,65.7,58.9,10.3,34.3,,74.6,66.8,10.5,25.4
2012-01-01,Nov 2011-Jan 2012,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.4,0,0.4,,-0.3,-0.5,0.3,0.3
2012-01-01,Nov 2011-Jan 2012,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.7,-1.2,0.8,0.7,,-0.7,-1.3,0.9,0.7
2012-01-01,Nov 2011-Jan 2012,Male,United Kingdom,Level,20100,number of people,24719025,17164085,15634471,1529612,7554940,20088642,16628324,15113883,1514440,3460318
2012-01-01,Nov 2011-Jan 2012,Male,United Kingdom,Change on quarter,20100,number of people,41288,10025,24370,-14348,31263,-8281,24765,37419,-12654,-33046
2012-01-01,Nov 2011-Jan 2012,Male,United Kingdom,Change on year,20100,number of people,207980,-14907,-76668,61761,222887,53742,223,-60835,61059,53519
2012-01-01,Nov 2011-Jan 2012,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.4,63.2,8.9,30.6,,82.8,75.2,9.1,17.2
2012-01-01,Nov 2011-Jan 2012,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,0,-0.1,0.1,,0.2,0.2,-0.1,-0.2
2012-01-01,Nov 2011-Jan 2012,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.7,-0.8,0.4,0.7,,-0.2,-0.5,0.4,0.2
2012-01-01,Nov 2011-Jan 2012,Female,United Kingdom,Level,20100,number of people,26086080,14856668,13711835,1144831,11229412,20437945,14487990,13351994,1135997,5949955
2012-01-01,Nov 2011-Jan 2012,Female,United Kingdom,Change on quarter,20100,number of people,36894,33244,21511,11730,3650,-7325,8165,-9489,17655,-15490
2012-01-01,Nov 2011-Jan 2012,Female,United Kingdom,Change on year,20100,number of people,176924,120452,31816,88634,56472,42920,122326,36203,86123,-79406
2012-01-01,Nov 2011-Jan 2012,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,57,52.6,7.7,43,,70.9,65.3,7.8,29.1
2012-01-01,Nov 2011-Jan 2012,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0,0.1,0,,0.1,0,0.1,-0.1
2012-01-01,Nov 2011-Jan 2012,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.2,0.5,-0.1,,0.5,0,0.5,-0.5
2012-01-01,Nov 2011-Jan 2012,Total,United Kingdom,Level,20100,number of people,50805105,32020754,29346308,2674448,18784351,40526587,31116314,28465876,2650439,9410273
2012-01-01,Nov 2011-Jan 2012,Total,United Kingdom,Change on quarter,20100,number of people,78182,43269,45884,-2614,34913,-15606,32931,27930,5001,-48537
2012-01-01,Nov 2011-Jan 2012,Total,United Kingdom,Change on year,20100,number of people,384904,105547,-44851,150400,279357,96662,122547,-24634,147183,-25885
2012-01-01,Nov 2011-Jan 2012,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63,57.8,8.4,37,,76.8,70.2,8.5,23.2
2012-01-01,Nov 2011-Jan 2012,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0,0,0,,0.1,0.1,0,-0.1
2012-01-01,Nov 2011-Jan 2012,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.5,0.4,0.3,,0.1,-0.2,0.4,-0.1
2012-02-01,Dec 2011-Feb 2012,Male,London,Level,20100,number of people,3209238,2353641,2105065,248576,855597,2811029,2303429,2055465,247965,507600
2012-02-01,Dec 2011-Feb 2012,Male,London,Change on quarter,20100,number of people,8109,-3884,1855,-5739,11993,4691,-36,3468,-3503,4727
2012-02-01,Dec 2011-Feb 2012,Male,London,Change on year,20100,number of people,46108,-8009,-39222,31213,54117,35070,-6837,-39989,33154,41907
2012-02-01,Dec 2011-Feb 2012,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,73.3,65.6,10.6,26.7,,81.9,73.1,10.8,18.1
2012-02-01,Dec 2011-Feb 2012,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.1,-0.2,0.3,,-0.1,0,-0.2,0.1
